,bidder_id,min_time_interval,avg_time_interval,device_score,url_score,url_num,merchandise_score,merchandise_num,country_score,device_num,ip_num,country_num,total_bids,avg_bid_num,outcome
557,45cfe8744884eb207048e3cbee31ec56hd9lm,1.23578947369e+11,1.16035526316e+12,0.461009394278,0.567249653959,3,0.312964478224,1,0.585596312215,3,4,2,5,1.0,0.0
558,45e4c7fe66077b5b7b338f19f476f9d85jlk0,5.27578947369e+11,1.63986315789e+13,0.422168345192,0.567249653959,3,0.879833569879,1,1.05646491301,5,5,5,5,5.0,0.0
559,45fe4f0fb849e7195a1efd5495d1285f2culj,20842105263.0,1.41001157895e+13,0.438022683096,0.567249653959,3,0.375557373869,1,0.702485646254,4,5,4,6,1.0,0.0
560,460e932b11a1529d78246317757899ccfaxng,263157895.0,87186909581.6,9.95317083199,27.606149826,7,9.82708461623,1,19.2989828463,27,59,5,157,3.925,0.0
561,461b089147eb78c582ca8a30fa7581a7mflo5,29368421053.0,1.09051196172e+12,0.962978669212,2.26899861584,1,2.36287534495,1,1.86692562105,4,9,3,12,12.0,0.0
562,461c1d143120270fff5ebc1b91934951378ud,1e+30,1e+30,0.051536414227,0.0,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
563,461dc3d03d1e28d52770a4d3dc7db34558fcg,210526316.0,8.38058352403e+11,42.3856669788,17.5847392727,1,18.3122839234,1,32.8600123944,2,87,15,93,1.9375,0.0
564,462df7ecf1d47980dea6a93d44fb408d4u2d5,52631579.0,1.65249512671e+11,42.8771521951,13.2679926178,7,16.1463148572,1,18.5051490079,53,75,23,82,3.90476190476,0.0
565,4641b5a43c7a2496ef93af2ca590d2c94s20x,842105263.0,1.89697368421e+12,3.7012311454,1.89083217986,2,6.86270184506,1,5.63088806326,26,34,9,39,1.11428571429,0.0
566,464506515f2ae684bd510b3a50b9121ec7v3a,315789474.0,63864769579.4,18.2775848669,12.8576588231,60,36.9530099349,1,28.2123180183,77,180,15,210,2.76315789474,0.0
567,465c4f2ad08cc1e5f7a5e1e3ac75654ealh0g,6684210526.0,6.72308421053e+12,1.02785395742,0.189083217986,2,2.16596906621,1,1.27886549775,11,11,5,11,1.1,0.0
568,466ebf78d7326a38db1e19fdc1c70e9b1qu0z,24578947369.0,24578947369.0,0.177599286033,0.0,1,0.393812557492,1,0.238887560217,1,2,1,2,1.0,0.0
569,4679df74080bc22e29676bddc5bcbf51gsyds,52631579.0,4.43418575851e+12,2.71472832487,3.21441470577,2,0.825439936072,1,5.61239601342,3,16,2,18,1.8,0.0
570,4694d67c21e9a2edd614e717aa3f4dd2e0w93,1e+30,1e+30,0.0150602409639,0.189083217986,1,0.0990027555439,1,0.133800886265,1,1,1,1,1.0,0.0
571,46a28eaed47c29b4fd148a50cde44840u0bsn,0.0,468049949.888,17279.5088569,8234.95992989,1672,5128.72584554,1,9235.18094044,986,21502,64,29146,42.798825257,1.0
572,46c0ae10d60c4fde2b6301bbafecd7b8dcla1,52631578.0,29531807780.3,53.7176193964,23.4463190303,217,81.1206551429,1,58.1379355231,147,357,34,461,2.93630573248,0.0
573,46ceb58fb7a57d86a26cfa154c940a8cuktu7,0.0,12488473249.2,97.4592106817,54.4559667801,269,214.627843833,1,144.808338101,213,740,30,1090,6.7701863354,0.0
574,46f1d7df0a8ffcc10c3de0dad8979cabgr9ig,4.19405263158e+12,4.19405263158e+12,0.56984512452,0.378166435973,1,0.0917155484524,1,0.224861693969,2,2,2,2,1.0,0.0
575,4703c8940eaa3f3bf5082ec2f155a8619i1yw,105263158.0,4.18949084668e+11,10.3100842456,30.6314813138,15,36.427661568,1,23.2770599721,46,69,2,185,2.25609756098,0.0
576,470727c18798cf0e0ecc2a0dca207cafuena7,1e+30,1e+30,0.0791267266829,0.0,1,0.175966713976,1,0.117633216245,1,1,1,1,1.0,0.0
577,470a0e402bb9cb4d48c2a450d2043e87flc2m,11631578947.0,2.95842105263e+11,1.34933355648,1.51266574389,13,3.69530099349,1,2.18274957268,16,19,7,21,1.90909090909,0.0
578,47183c1427a3cee97ff9bd167844e65d9dzi2,1736842105.0,6.97154545455e+12,3.94940116242,1.3235825259,2,2.36287534495,1,3.64328328945,4,9,3,12,1.71428571429,0.0
579,4731be79b5c7e894dabe5986e747b97bd6yxh,4.94915789474e+12,4.94915789474e+12,0.10581520706,0.0,2,0.0917155484524,1,0.219832636384,2,2,2,2,1.0,0.0
580,4741959d26f99012b8a6a3e3954eae40hsy6j,1e+30,1e+30,0.0649798734905,0.0,1,0.196906278746,1,0.17728060501,1,1,1,1,1.0,0.0
581,4761b2fdb4ce610d1d8dd9ea50f478cf7et0f,1.79063157895e+12,1.79063157895e+12,0.140107099247,0.189083217986,2,0.351933427952,1,0.26760177253,2,2,1,2,1.0,0.0
582,47c5cd21a74e45dd294cdd53041ec0a3dw3ge,0.0,6167611336.03,282.971604028,86.9773086282,856,138.392892271,1,372.3232023,337,1380,62,2211,11.3969072165,0.0
583,47d1dbfb67706772f8a44f50e5656602z04rc,4947368421.0,5.2043767313e+11,12.3874307991,3.78166435973,1,3.93812557492,1,3.49995395129,14,19,15,20,2.5,0.0
584,47e0637718480102d235233c83661a7850foh,1.04226315789e+12,1.62118947368e+12,0.315519854719,0.0,5,0.375557373869,1,0.975536055184,5,5,5,6,1.2,0.0
585,48044b1b1f47f168864bc7c4a58a65ecmt187,421052632.0,6.44997076023e+11,1.55881087255,1.51266574389,6,3.74121929618,1,2.37565035345,14,15,3,19,1.26666666667,0.0
586,48117c1e2b56cfc8739f83683e01d9b2aoc66,368421053.0,5.27965675057e+11,2.2149381089,2.26899861584,8,1.10058658143,1,2.82319718989,16,18,1,24,4.8,0.0
587,481db1a88023d22b3533044bff5239dbf3cda,1842105264.0,2.86798432251e+11,4.52032774164,2.26899861584,6,3.00445899095,1,5.56236386137,35,45,10,48,6.85714285714,0.0
588,481fdbc92e77bba4c9611841a7d74071elwx6,2.57894736842e+11,9.16396240602e+12,1.10321043936,0.189083217986,3,0.500743165158,1,1.42577828433,7,8,6,8,2.0,0.0
589,486dc9de91d243625863313adc03aa6bv4s1e,0.0,3.06313909774e+11,18.7598854965,15.1266574389,120,44.5195786359,1,36.3365710618,115,208,43,253,3.56338028169,0.0
590,4882587d42b3d7d8d7bec4315203f10bl2fts,1e+30,1e+30,0.0317837837838,0.0,1,0.0625928956448,1,0.133800886265,1,1,1,1,1.0,0.0
591,48badabcce6015d257ff5809761486c8qgjul,0.0,5838453736.05,192.544621567,110.613682522,149,146.217004226,1,315.856860516,384,1795,52,2336,8.46376811594,0.0
592,4922d20e07d04601e8724be5e9f9576blyccu,1e+30,1e+30,0.045935152672,0.189083217986,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
593,4950352b0410495ef65a92b08b5be463c20yn,1e+30,1e+30,0.271188245315,0.189083217986,1,0.0458577742262,1,0.217770034843,1,1,1,1,1.0,0.0
594,4955e2c318d0bdca797ce17794ba18fblhaau,0.0,2495093176.67,479.411352965,374.036756096,2778,1076.28971963,1,731.069029506,301,3506,2,5466,80.3823529412,0.0
595,497b8beb19a7f674bc53acf7f5c7ec8cxv68x,34736842105.0,1.70050526316e+12,0.531753417381,0.378166435973,2,1.18143767248,1,0.78885661171,5,5,3,6,1.0,0.0
596,497ef6187e03fd9d4387ac436461a40f982dq,17631578947.0,7.39365497076e+11,8.33698994645,3.02533148778,3,3.74121929618,1,4.26911157425,3,18,3,19,1.72727272727,0.0
597,4985bdbf8710c33fd7c9d4771db7c690mcbyr,90526315789.0,1.28451315789e+12,0.360765452946,0.189083217986,5,0.879833569879,1,0.669004431324,5,5,1,5,1.25,0.0
598,4992da4511c3c1b4efed3e16c7d8dec65ilfj,105263158.0,1.26209064327e+11,10.9751790909,2.64716505181,3,1.69673764637,1,5.11065693323,11,6,3,37,2.46666666667,0.0
599,4997f0d7074a1d9f8bedf5575b6a4372w7nro,3894736842.0,9.75289473684e+11,1.22675236891,0.378166435973,8,0.504435516488,1,1.3138815812,8,7,1,11,1.22222222222,0.0
600,49c3957287d24e69713e4355933b74baoijix,3315789474.0,8.85133333333e+11,1.34748107906,0.945416089932,9,2.81546742361,1,0.477124872525,11,15,1,16,2.0,0.0
601,49eaad86d095aa5af75ce34e59e4b7f1mmf9q,947368421.0,9.09788815789e+12,0.260847042634,1.51266574389,2,0.425188866092,1,0.39490381666,6,6,6,9,1.28571428571,0.0
602,49f4481b6bc2255e745ef20ac2a720754r9mp,1e+30,1e+30,0.590788601723,0.189083217986,1,0.196906278746,1,0.20559870274,1,1,1,1,1.0,0.0
603,4a2d5b70f0fcec3ad9d8ac4b447efd6f3vs9c,105263157.0,25290894834.9,53.3255911606,23.8244854663,158,94.670092119,1,69.2470651134,157,391,36,538,3.22155688623,0.0
604,4aad6f0ffe775217e4ef8c91d69707545li52,1105263158.0,2.36716842105e+13,0.591503196118,0.567249653959,2,0.183431096905,1,1.13594980643,2,4,2,4,1.0,0.0
605,4ab12bc61c82ddd9c2d65e60555808acqgos1,52631579.0,77778879015.7,19.6751565822,10.2104937713,91,7.32269713825,1,21.0813545649,53,123,2,155,6.73913043478,0.0
606,4ab56df4b1befe3e2ce5cd98e8950ba2psqq2,1e+30,1e+30,0.164184268626,0.189083217986,1,0.0990027555439,1,0.334049640056,1,1,1,1,1.0,0.0
607,4ac31aea605d17045ceedbce23eed239omved,1e+30,1e+30,0.0368541703403,0.0,1,0.175966713976,1,0.117633216245,1,1,1,1,1.0,0.0
608,4af5e2532224f9f7d1d039704573d9205jbkv,0.0,36887840116.8,176.994279026,107.588351034,540,411.927935137,1,285.995546085,193,1496,25,2092,15.4962962963,0.0
609,4b32495335dd238db6285f7c6bbe051fv1qoe,58684210527.0,9.55280701754e+11,0.192843036536,0.756332871945,1,0.188972829374,1,0.391896136622,3,3,2,4,1.33333333333,0.0
610,4b72cbc9d9ef0238bb666feea6d79e718qry1,1e+30,1e+30,0.075167627338,0.189083217986,1,0.0625928956448,1,0.133800886265,1,1,1,1,1.0,0.0
611,4b9bf4cf1085e9d839e833e4b9d40f2a8ps14,105263158.0,4.61919649123e+12,2.0534251692,0.945416089932,9,3.15050045994,1,2.35684014622,13,15,5,16,1.06666666667,0.0
612,4bddcd4957ff826dfd3b3efe6eb96be9aw5tz,0.0,6540705079.67,1271.96405342,575.569315551,7501,541.993033579,1,1162.77018504,849,5660,119,11819,17.4837278107,0.0
613,4bee9aba2abda51bf43d639013d6efe12iycd,1e+30,1e+30,0.0867802108678,0.189083217986,1,0.0990027555439,1,0.119443780109,1,1,1,1,1.0,0.0
614,4c2699de8bc9516b09c5e5c8bae6d6c6xiry9,315789474.0,3.11682986536e+11,4.30766936192,2.45808183382,19,8.66387626483,1,6.93822557463,28,41,21,44,1.76,0.0
615,4c2af41637c123c78074e46a22526298vol9h,3.5272631579e+12,2.24950877193e+13,0.30613572989,0.378166435973,3,0.183431096905,1,0.659561882243,4,4,2,4,1.0,0.0
616,4c341a39553faef07ddb917ea4e069ed0yi3y,3578947369.0,1.47484817814e+12,3.26406651539,2.8362482698,20,9.32623584072,1,5.47455620763,31,45,5,53,1.39473684211,0.0
617,4c4431ec9b6e683bdc5a3118d5140105r1nas,1e+30,1e+30,0.0353975272034,0.189083217986,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
618,4c46b1ea933d574a985776ed356312505nagr,2105263158.0,5315789474.0,1.99366487171,0.0,2,0.141729622031,1,2.82254424516,1,1,1,3,3.0,0.0
619,4c67576a6f30a158d16d790a7fc482b0zqxue,0.0,41554189564.3,299.189699689,1649.84438702,1456,85.2496022865,1,325.611561759,189,225,21,1859,23.8333333333,1.0
620,4c93ba564461b1412df6f033c8ef71e8ck438,0.0,96375845982.0,65.633575699,67.3136256031,138,157.918835554,1,111.930263699,216,606,45,802,4.6091954023,0.0
621,4cd52ae88da3e30dbe01da5048151c98p4f0v,0.0,2477800269.91,292.848753632,442.643813306,1,411.938077417,1,1114.35832566,1,1,1,2341,75.5161290323,0.0
622,4cf9c56df4594860df56285e9293a7f7evfix,157894737.0,1.09199066214e+11,11.7550262617,7.18516228348,42,24.6132848433,1,17.3195652373,54,100,10,125,2.97619047619,0.0
623,4d1542974bc322859d3d099b8c5193felot1k,105263158.0,40419004097.1,161.546208189,60.6957129736,14,15.3623543658,1,68.553139727,60,309,7,335,6.7,0.0
624,4d2fc319ce6c2ad370052e0f6f2b0a1dxiyau,315789473.0,1.72521787026e+12,5.58513958611,5.4834133216,11,,1,4.62515389027,20,32,4,44,1.91304347826,0.0
625,4d6580da346435dff2503c55ee5e0cf8wbkb3,0.0,50195344821.4,228.358496767,136.329000168,10,257.615269261,1,447.301060992,11,14,3,1464,37.5384615385,0.0
626,4d6fa52e125a18f433db6e6603b58ec7k1key,368421052.0,1.35689526847e+11,8.87328569081,10.496208057,44,4.72432073435,1,11.4833551813,52,58,24,100,5.88235294118,0.0
627,4dbc8d336dbe0241c9bbb0f3630f25059yo43,1e+30,1e+30,0.0353873479984,0.189083217986,1,0.175966713976,1,0.123284734134,1,1,1,1,1.0,0.0
628,4dd2a50e589cde2802c4bab143dea61ak517w,3.21263157894e+11,2.06418421053e+12,0.492552805879,0.567249653959,1,0.527900141928,1,1.00214892017,1,3,1,3,1.5,0.0
629,4dd7f98cfffffd6f4707fd0deb4a00b5rj9wv,0.0,3895683749.01,1290.74713883,3691.47166475,148,3491.88347214,1,2202.59363639,574,10058,128,19844,20.4156378601,0.0
630,4de2f22ca840fce9ac653e4aa06d9b0cnhudf,1000000000.0,1.65814165042e+11,21.3949053021,0.945416089932,45,44.7053271028,1,11.1294951458,39,56,6,82,3.03703703704,0.0
631,4de568a9b480f0dcd3f2ac385121d75bbpy82,5.33736842105e+12,5.33736842105e+12,0.328368537252,0.378166435973,1,0.0944864146871,1,0.668099280112,1,2,1,2,2.0,0.0
632,4e22432d4a059b14d1d6a68a1feaa953k8vrb,5.41105263158e+12,5.75110526316e+12,0.111034078793,0.189083217986,3,0.527900141928,1,0.401402658794,3,3,1,3,1.0,0.0
633,4ed4760782d4e2c65bee8cadc1fcdc89htz8b,210526316.0,8.59658781786e+11,5.88578835176,4.72708044966,23,4.12719968036,1,7.74285751072,43,53,1,90,1.69811320755,0.0
634,4ef4b3e5727dc85f18aaf00ff9a1e936qyhp6,0.0,37578333290.7,872.94829379,398.053347218,10,1121.9946729,1,569.392904448,2,1565,32,2058,13.72,1.0
635,4f07602a713c192a941204b27e2abcf1srnke,17684210526.0,3.11198086124e+12,2.51712804309,2.07991539785,3,4.04723442144,1,3.65778280168,14,21,11,23,1.91666666667,0.0
636,4f57e657df5ee5d9207178b4b6858ddak9ouq,2315789474.0,1.22535789474e+12,0.614064504937,0.378166435973,2,0.375557373869,1,0.820774862387,5,5,3,6,1.2,0.0
637,4f7331589f84c6359bd693513bc9d7ddlitos,1e+30,1e+30,0.0424650860669,0.189083217986,1,0.175966713976,1,0.0786373916321,1,1,1,1,1.0,0.0
638,4f891171f7b09f54d8b4f30b48421f178m75r,0.0,15575695531.7,64.0204087065,48.2162205865,133,153.970874729,1,113.640110648,178,662,38,875,5.05780346821,0.0
639,5053e03863b6887308c8446cefeec429l94tg,0.0,14804061784.9,142.89755921,58.4267143578,449,57.6480568888,1,132.648652032,201,750,35,921,6.18120805369,0.0
640,50791a0a98478b7f78f8d30acaa4683dxab5p,52631579.0,1.11317988776e+11,65.7732128336,47.6489709326,291,122.296866213,1,93.4708883563,196,546,50,695,5.34615384615,0.0
641,50859deae0e0a599efde1725cde3a8b8dw86a,2.18031578947e+12,3.24942105263e+12,1.59718631234,0.756332871945,1,0.787625114984,1,0.596706582967,4,4,4,4,1.0,0.0
642,5097b3a4011380b5d9447e1a7a20b1a556yzj,27263157895.0,97017543859.7,1.37480314961,0.0,1,0.703866855903,1,1.57664654993,1,4,3,4,1.0,0.0
643,50a4bfbac8a9653af4099ec1169f684c2nsgu,0.0,3079161317.93,497.141034555,175.091059855,1478,277.223934811,1,596.04784173,386,2705,37,4429,21.2932692308,0.0
644,50dd191676497345cc95d8b9f7284a7371z5s,1e+30,1e+30,0.237561921172,0.189083217986,1,0.196906278746,1,0.0860317501191,1,1,1,1,1.0,0.0
645,5106dcca581b63cf2226110a9048ee4846sxb,1e+30,1e+30,0.0,0.189083217986,1,0.0458577742262,1,0.133800886265,1,1,1,1,1.0,0.0
646,510f33a3c0a290a0e43d2576d928a4abxieo3,1e+30,1e+30,0.115099508501,0.0,1,0.175966713976,1,0.0194513758186,1,1,1,1,1.0,0.0
647,5114111892d49b59415284dcf19ceebconhvq,1e+30,1e+30,0.045935152672,0.189083217986,1,0.0625928956448,1,0.133800886265,1,1,1,1,1.0,0.0
648,511a640e38bf03022300f5503cceb2cd3f361,421052631.0,6.12248955723e+11,53.3203823625,3.78166435973,22,69.2387383178,1,36.7617659309,57,6,1,127,7.9375,0.0
649,518e9fb1055de6532ed2df6d03fb78feus5s0,52631579.0,2.87538555692e+11,10.9301787707,8.3196615914,1,7.74253541494,1,8.18172411626,7,20,3,44,2.75,0.0
650,519c0f3b989c8e1781e0910f685980ce15wzr,2.37194736842e+12,2.425e+12,0.140524518822,0.0,1,0.187778686934,1,0.488362096285,3,3,2,3,1.0,0.0
651,51cf4dc8898554aedd8572f97a95ef5cpi3ct,52631579.0,53131890992.3,18.5065319968,11.5340762972,63,11.6478746535,1,22.1780357733,72,172,10,254,3.38666666667,0.0
652,51d2e1b98b7a1e42b939637dc6e11381zu201,947368421.0,82953180497.3,8.9032847143,30.4423980958,3,28.858541092,1,16.3325878162,83,141,36,164,54.6666666667,0.0
653,5201935b289665a197e38f747882948fjt867,1.56752631579e+12,1.76586052632e+13,0.414075002324,0.189083217986,5,0.236216036718,1,0.588166081227,4,5,1,5,1.0,0.0
654,520b616c26fc47935f6bcd5ec063eaa7w15t8,2.95584210526e+12,2.36861403509e+13,0.153536477713,0.378166435973,3,0.250371582579,1,0.844922132021,3,4,4,4,1.0,0.0
655,52c441804b89bc20e4c8dd625bf163f27o2zb,1e+30,1e+30,0.169376693767,0.189083217986,1,0.196906278746,1,0.204004060722,1,1,1,1,1.0,0.0
656,52d8066e28f168e5bee769559ead307e1go7e,0.0,2629499249.28,489.675246974,4854.67115543,1140,913.091278821,1,552.800804837,425,1494,71,5189,20.6733067729,1.0
657,531d4a209ec0cf76c9337b42fb1c3d9c9tcuv,57157894737.0,5.03710526316e+12,0.177151467675,0.0,2,0.187778686934,1,0.401402658794,2,2,1,3,1.5,0.0
658,5324221d38a79636bc4560cbcf2d75c4gimrm,0.0,6.31501253133e+11,0.752016831263,3.40349792375,4,4.33193813241,1,2.6586585686,9,17,5,22,2.2,0.0
659,5354c02817e47f28e60e44a40ca5e48dll4sz,52631579.0,73196198830.4,68.3901453622,34.2240624555,1,31.8499752296,1,30.8403098848,51,13,7,181,10.0555555556,1.0
660,535ed161b4c9960a71ccd53128df4766ddyq6,0.0,1954206062.57,324.623031044,490.670950675,1,456.633622767,1,1235.26691802,1,1,1,2595,216.25,1.0
661,53691811bd992911edb9f5f64f49d8f5luk1f,1e+30,1e+30,0.0471165279429,0.0,1,0.175966713976,1,0.17728060501,1,1,1,1,1.0,0.0
662,537f38e5fcf2656968e0a1752dd494ba8z1jc,6.20631578947e+11,7.33947368421e+11,0.153963684867,0.378166435973,2,0.527900141928,1,0.283415227367,3,3,2,3,1.0,0.0
663,53856dce9187b16f2cf5e4e58f5d0397h7tz6,1e+30,1e+30,0.00995305164319,0.189083217986,1,0.175966713976,1,0.206036306938,1,1,1,1,1.0,0.0
664,53d9e7fa087a0dab6a472bfbfb694622jv072,6.67313157895e+13,6.67313157895e+13,0.146448660169,0.0,2,0.12518579129,1,0.163859223742,2,2,2,2,1.0,0.0
665,53e2d855e008a5c2f79b4b848d467b86nofo3,1e+30,1e+30,0.0,0.189083217986,1,0.196906278746,1,0.0194513758186,1,1,1,1,1.0,0.0
666,53f61a2f33e8b07e49da643af49884782vzdu,6.10925263158e+13,6.10925263158e+13,0.103663759076,0.0,2,0.0917155484524,1,0.172063500238,2,2,1,2,1.0,0.0
667,54379b25f1f35d9df78da9cd774cef74u5wt9,8210526316.0,3.29451029748e+12,8.75992117801,0.0,6,4.72575068991,1,3.1368445287,20,24,4,24,2.0,0.0
668,54957cfd12ec8c64918b6200ea25d27fsc9hx,473684211.0,3.18642324561e+12,3.47079895671,1.3235825259,15,1.56482239112,1,2.15079375298,13,19,1,25,1.5625,0.0
669,54e279a4e162af7fc55d640aa62d0cbc9hxil,0.0,5583175150.99,191.281051109,186.436052935,1337,429.534748815,1,331.631463511,347,1544,48,2441,5.59862385321,0.0
670,55453d252a225f3b046c094a7aa330a80dr96,1e+30,1e+30,0.117414248021,0.0,1,0.175966713976,1,0.117633216245,1,1,1,1,1.0,0.0
671,557f06b312e040ed3cd7dd2a011cb83avyut1,0.0,40982837528.6,216.373927813,88.4909460176,1274,86.5336199649,1,320.11400506,456,1309,73,1887,4.72932330827,0.0
672,559bccfe60c7193963f09388fb681ea65k7dp,736842105.0,1.53470394737e+12,1.8683175931,1.70174896188,1,1.77215650871,1,0.90793387103,5,6,2,9,1.8,0.0
673,55abcd1b00c6b5b54633fc7e98f0110bwoy3v,0.0,7497552356.4,222.840363456,126.056058248,978,357.97561476,1,166.052674721,353,785,85,1818,23.0126582278,0.0
674,55b39a51c925bfb42fb812ebc5fe318emsjjf,52631579.0,28605373728.4,67.5635027933,459.970747578,321,21.8741583059,1,66.3171460808,104,315,12,477,6.27631578947,1.0
675,55d0b2506cef6464d799879b65c6ba29hjcv3,0.0,2.64155891459e+11,70.6917315803,54.6450499981,2,51.030347053,1,47.5140736157,5,172,21,290,4.60317460317,0.0
676,55d9cdc3af85efe87b2a6f22a2cea96ezy2ax,4.61263157895e+11,2.99871929825e+12,1.8576473523,0.756332871945,1,0.703866855903,1,1.72396558936,4,4,2,4,1.0,0.0
677,5640f30464bb5a7bc6e98fd2873fc25dh78hp,1e+30,1e+30,0.164184268626,0.189083217986,1,0.0458577742262,1,0.334049640056,1,1,1,1,1.0,0.0
678,5686520af5a4215a239418fec906f88e4she5,22157894737.0,1.29964661654e+12,0.772938236117,0.378166435973,7,1.40773371181,1,1.44400067977,8,8,5,8,1.0,0.0
679,56b55e6ab49a4cbe7c76a2bbca804089pjq0g,0.0,14299203892.1,232.548470787,16.2611567468,537,59.6510295495,1,204.067862941,289,727,60,953,3.13486842105,0.0
680,56cfe8b0d574e1df3f823c2cf32226eff52uw,1.08421052632e+11,1.55743421053e+12,1.73470707013,0.189083217986,7,0.563336060803,1,1.39772778068,8,9,6,9,2.25,0.0
681,570910327f5584ea1ccba92634d89832lo1zc,1e+30,1e+30,0.0488974113135,0.0,1,0.0458577742262,1,0.0500818189648,1,1,1,1,1.0,0.0
682,5720c8d7bc15b94037cd75ff9496a35evugeo,0.0,65984988089.4,74.5296037872,111.559098612,39,206.23298878,1,144.792224266,143,156,8,1172,10.4642857143,0.0
683,572c9964ca41ed055830845993fdab29p4f03,52631579.0,3.91232166711e+11,41.3843678081,5.10524688563,139,38.9874431917,1,46.3169631426,93,160,35,198,3.0,0.0
684,573cf43253a18821e50dfae941ac287ceymgo,1.17542105263e+12,2.1621754386e+12,0.834097184354,0.756332871945,1,0.787625114984,1,0.646895681661,4,3,2,4,1.0,0.0
685,5771ce26e8b0fcbe7e90106955638b251qj2w,1e+30,1e+30,0.229184549356,0.189083217986,1,0.196906278746,1,0.133800886265,1,1,1,1,1.0,0.0
686,577af9ccdc29dcacbbce0f36b7c1ff15btljp,1e+30,1e+30,0.164184268626,0.0,1,0.175966713976,1,0.0194513758186,1,1,1,1,1.0,0.0
687,57c4421263d37c2cd2573cd7245a7a80h0mjf,0.0,62310478029.9,18.2980014311,12.1013259511,70,38.5367103607,1,32.5254956971,83,170,30,219,2.21212121212,0.0
688,57db69e32163f3e486dc6ef7d615aa12usje6,6.82198947368e+13,6.82198947368e+13,0.0452041562957,0.189083217986,2,0.12518579129,1,0.26760177253,2,2,1,2,1.0,0.0
689,57e1892d3d62d87c9ba5e8425a1958c0fn11u,1e+30,1e+30,0.237561921172,0.189083217986,1,0.196906278746,1,0.119443780109,1,1,1,1,1.0,0.0
690,5830a96593aff3e951919578f7374f09pqyc0,0.0,22085429724.4,108.054735307,567.804338894,373,120.90045515,1,103.458398181,168,390,21,614,7.39759036145,1.0
691,584d1d60d357a4ee1fd3b0a6a72de1dc4rodn,1e+30,1e+30,0.0403914479835,0.189083217986,1,0.175966713976,1,0.0860317501191,1,1,1,1,1.0,0.0
692,5850b68151cf0760e94acb39c4dfa02026k4u,2473684211.0,6.08064327485e+11,0.843086610553,0.189083217986,8,0.458577742262,1,1.50757916238,7,8,3,10,1.11111111111,0.0
693,585b938fd44968d0d59fcac453cfb3b8p8nti,0.0,24983754635.5,383.494488152,114.017180446,1317,609.424932719,1,498.262464232,363,1195,22,3095,15.5527638191,0.0
694,585e7c21b80baf2225224fe140cdb1a73ddrf,52631579.0,31784024767.8,31.2729592282,38.1948100332,44,19.5354118204,1,47.2119077204,148,328,32,426,3.10948905109,0.0
695,58c2b44923882a8252963e78886adaefh7hnm,1e+30,1e+30,0.0514705882353,0.0,1,0.0472432073435,1,0.117633216245,1,1,1,1,1.0,0.0
696,58c3300ea9095cf5e59e27abf2a905ce7tl6p,1e+30,1e+30,0.724109362055,0.0,1,0.0990027555439,1,0.639715528551,1,1,1,1,1.0,0.0
697,58f590a56f480589646d255d570b0877zcjw1,105263158.0,1.9997700831e+12,3.84609429981,5.67249653959,2,7.6793448711,1,5.42998683596,16,34,3,39,1.625,0.0
698,591ef8d73236d150c32716359a61ff2auk6y6,578947369.0,1.17816526316e+13,0.345627495981,0.378166435973,3,1.05580028386,1,0.77046997755,4,4,2,6,1.5,0.0
699,5920a92dc2b65e257061017a04eb5361tpa9b,0.0,19917187500.0,116.522269612,560.719238581,295,29.394833279,1,115.463446182,47,138,14,641,30.5238095238,1.0
700,5948bcd0f773286ff7d5cde332c7ae6918jt6,105263158.0,2.55179330777e+11,22.4708009179,13.9015202802,138,59.6626024601,1,36.9970569719,81,217,10,303,4.734375,0.0
701,5960fc711b544e2617d0f76360b69e2afds2b,1e+30,1e+30,0.0517091792469,0.0,1,0.196906278746,1,0.133800886265,1,1,1,1,1.0,0.0
702,59ae36080fae26bccbbc31a4505b6fb3v3zjy,1e+30,1e+30,0.0456503898236,0.0,1,0.0625928956448,1,0.133800886265,1,1,1,1,1.0,0.0
703,59cad1329d42bda3d678bae082bee7edgvt7q,7.78452631579e+12,7.78452631579e+12,0.109451282184,0.189083217986,2,0.393812557492,1,0.339399589004,2,2,2,2,2.0,0.0
704,59d96b423ea3ed56611686300b681f3defm4n,526315790.0,1.86869924812e+11,7.13090711594,5.10524688563,5,12.4936366923,1,8.11326602576,52,64,17,71,2.95833333333,0.0
